person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
26,66000,0,10.0,0,0,14000,6.62,0,0.21,0,3
27,31000,0,4.0,5,0,8000,7.66,1,0.26,0,8
30,168000,2,8.0,1,0,10000,8.94,1,0.06,0,5
24,33600,0,1.0,5,1,10000,9.88,1,0.3,0,4
26,29400,0,1.0,4,2,17000,12.99,1,0.58,1,2
28,115000,0,0.0,4,0,2850,6.54,0,0.02,0,7
55,97243,2,10.0,0,4,17000,10.99,0,0.17,0,30
40,45760,0,8.0,2,1,13650,10.25,0,0.3,0,13
26,62000,2,2.0,0,1,12000,10.99,0,0.19,0,4
22,85000,2,6.0,1,2,5000,12.61,0,0.06,0,2
34,32758,0,0.0,5,3,8400,14.96,1,0.26,0,5
27,151000,2,11.0,5,3,20000,14.74,1,0.13,1,9
24,37200,0,3.0,3,3,2000,10.99,1,0.05,0,2
28,39000,2,13.0,2,3,3375,14.83,1,0.09,0,8
47,47000,2,9.0,2,0,7500,6.62,0,0.16,0,13
30,44500,0,2.0,2,4,13000,16.32,1,0.29,0,6
24,109000,2,3.0,5,1,8800,12.69,0,0.08,0,2
23,45000,2,1.0,2,1,10000,12.21,0,0.22,0,2
23,40000,2,6.0,0,1,7200,11.11,0,0.18,0,2
22,15000,0,0.0,3,3,5000,10.99,1,0.33,1,4
27,119000,1,5.0,1,0,5000,7.51,0,0.04,0,5
41,58500,0,17.0,0,3,7150,15.99,1,0.12,1,16
36,80000,2,3.0,3,1,12025,10.65,0,0.15,0,16
31,32904,2,15.0,3,2,3000,10.99,0,0.09,0,5
24,32000,0,2.0,1,2,1000,13.06,1,0.03,0,3
22,34000,0,4.0,2,3,3800,18.25,1,0.11,1,3
35,60000,0,7.0,0,1,10000,11.11,0,0.17,0,9
26,15000,0,1.0,1,3,2800,15.31,1,0.19,1,4
27,86000,2,12.0,1,0,23000,6.17,1,0.27,0,7
26,33996,0,2.0,0,1,10800,11.12,1,0.32,0,3
25,66300,2,9.0,2,0,1700,6.76,1,0.02,0,4
22,36000,2,6.0,5,0,10000,5.42,0,0.28,0,3
22,39868,2,2.0,5,3,2400,16.02,1,0.06,1,4
25,13440,0,3.0,2,0,6000,7.49,1,0.45,0,3
24,45996,2,6.0,1,2,8500,10.99,0,0.18,0,3
27,59619,2,11.0,3,3,7750,14.84,1,0.13,1,9
24,50000,0,3.0,0,2,17000,13.79,1,0.34,0,3
23,42000,2,7.0,3,2,12000,15.23,0,0.29,1,3
31,16800,0,0.0,4,2,3000,14.26,1,0.18,1,7
29,125000,0,3.0,3,4,24000,10.99,0,0.19,1,5
23,45000,0,8.0,1,1,19600,9.91,1,0.44,0,2
24,79992,0,0.0,5,1,7500,10.71,0,0.09,0,4
25,19200,0,5.0,1,3,5875,14.11,1,0.31,0,3
22,17280,0,0.0,1,3,3500,10.99,1,0.2,1,4
29,117500,1,1.0,3,0,20000,6.17,0,0.17,0,9
22,27600,0,2.0,5,1,16300,10.99,1,0.59,0,4
24,42000,2,9.0,5,0,11000,5.42,0,0.26,0,4
23,59785,0,2.0,1,0,6000,8.94,0,0.1,0,3
30,57600,2,13.0,0,0,6000,10.99,0,0.1,0,10
25,54000,0,3.0,4,4,25000,16.82,1,0.46,0,4
24,12600,0,2.0,3,2,2500,13.11,1,0.2,1,2
27,60000,1,4.0,2,1,10425,9.45,0,0.17,0,8
29,58000,0,4.0,2,2,15000,13.16,0,0.26,1,5
31,75000,2,6.0,3,0,3000,8.49,0,0.04,0,5
22,32400,0,6.0,3,2,7500,14.27,1,0.23,0,2
25,65707,2,1.0,1,3,2000,14.59,0,0.03,0,3
27,120000,2,4.0,5,0,20000,7.51,0,0.17,0,6
28,62000,0,2.0,2,2,12800,13.16,0,0.21,1,5
21,49000,2,4.0,2,1,2000,11.99,1,0.04,0,2
22,60000,0,0.0,3,0,5500,7.88,0,0.09,0,3
30,22452,0,2.0,3,0,12000,7.29,1,0.53,0,5
31,43000,0,15.0,2,1,13350,12.42,1,0.31,0,6
29,72000,2,3.0,2,1,14000,10.65,0,0.19,0,7
23,74800,2,4.0,2,2,8400,14.65,1,0.1,0,4
24,41280,0,3.0,3,3,11000,15.28,0,0.27,0,3
34,27000,0,3.0,3,1,2525,12.21,0,0.09,0,7
33,42000,0,3.0,5,2,12000,13.57,0,0.29,0,7
24,13000,0,0.0,5,0,5000,8.0,1,0.38,0,2
44,37000,0,0.0,2,2,3500,12.87,0,0.09,1,13
26,66000,0,2.0,1,0,7500,6.62,0,0.11,0,2
26,88500,2,10.0,1,0,10000,8.59,0,0.11,0,4
25,64000,0,7.0,1,3,8000,15.28,1,0.13,0,4
26,14400,0,1.0,5,3,2000,17.49,1,0.14,1,3
26,127500,1,9.0,2,3,24250,15.31,0,0.19,1,4
27,58650,2,5.0,2,4,7500,15.07,1,0.11,1,9
30,138000,2,13.0,4,1,10000,10.99,1,0.07,0,10
28,36000,0,2.0,3,0,12000,5.42,1,0.33,0,10
32,73527,2,11.0,1,1,12000,12.42,0,0.16,0,7
24,41000,0,4.0,2,2,11525,12.99,0,0.28,1,3
24,141000,2,2.0,1,1,12000,12.53,0,0.09,0,4
21,36588,2,5.0,5,3,1000,14.61,1,0.03,0,2
33,120999,2,7.0,5,2,15200,13.61,0,0.13,1,7
23,35000,0,5.0,0,1,4500,10.59,0,0.13,0,2
24,39000,0,1.0,5,4,5000,16.77,1,0.13,1,3
23,46500,1,2.0,5,3,6000,10.99,0,0.13,1,2
27,65000,2,11.0,4,4,24000,17.74,0,0.37,1,6
23,23000,0,2.0,1,0,8875,8.9,1,0.39,0,2
23,76000,0,0.0,0,3,7000,14.96,1,0.09,0,4
28,80000,0,7.0,3,1,3025,9.99,0,0.04,0,8
29,110000,0,9.0,5,1,25600,10.99,0,0.23,0,5
26,93492,0,0.0,0,1,20000,9.45,0,0.21,0,2
24,69000,2,4.0,5,3,25000,15.57,1,0.36,0,2
38,39000,0,1.0,1,4,5000,17.74,1,0.13,0,17
26,77508,0,10.0,3,2,13500,12.87,0,0.17,1,2
22,20400,0,5.0,2,2,3250,14.26,1,0.16,1,2
22,50000,2,7.0,1,0,6400,8.0,0,0.13,0,2
32,50004,2,2.0,1,2,6250,12.87,0,0.12,1,6
23,60000,2,7.0,0,0,3800,5.42,0,0.06,0,3
23,18000,0,5.0,0,1,4000,10.99,1,0.22,0,2
27,26400,0,1.0,2,2,2000,13.61,0,0.08,0,10
27,72000,0,3.0,5,3,25000,15.95,1,0.35,1,6
24,56972,1,6.0,5,4,15000,16.4,1,0.26,0,4
33,70000,2,2.0,5,0,3700,5.99,0,0.05,0,6
28,32400,0,1.0,0,3,9000,15.62,1,0.28,1,10
24,35000,0,7.0,1,0,3500,6.99,0,0.1,0,2
21,74000,2,0.0,5,1,15000,11.99,0,0.2,0,3
24,52260,0,6.0,2,1,12000,9.99,1,0.23,0,4
24,39000,0,0.0,5,0,3250,8.94,1,0.08,0,2
29,42000,0,6.0,3,2,18000,14.65,1,0.43,1,8
23,32000,0,5.0,4,1,5000,10.99,1,0.16,0,4
40,15600,1,2.0,1,3,4000,15.7,1,0.26,1,13
24,46000,0,0.0,0,3,5975,14.46,1,0.13,1,4
35,17640,1,4.0,0,3,4000,16.29,1,0.23,0,8
21,24000,0,3.0,4,3,5000,10.99,1,0.21,1,2
26,64000,0,0.0,1,2,9600,11.97,1,0.15,0,4
29,37200,0,1.0,2,0,15000,6.03,1,0.4,0,10
25,25200,0,4.0,1,1,4000,10.25,0,0.16,0,2
30,85000,2,2.0,1,2,25000,12.84,0,0.29,1,8
24,50000,0,8.0,5,1,7000,11.71,0,0.14,0,3
24,49200,2,8.0,2,4,2500,10.99,1,0.05,0,2
26,150000,2,10.0,5,1,14000,10.36,0,0.09,0,3
22,90000,0,4.0,1,3,5000,14.96,0,0.06,1,4
26,30000,0,1.0,2,1,2300,10.99,0,0.08,0,2
25,43000,2,5.0,5,0,10000,7.88,0,0.23,0,3
24,50000,0,0.0,4,0,9600,7.51,0,0.19,0,3
24,78000,2,4.0,0,0,14500,7.51,0,0.19,0,4
29,54380,0,4.0,3,1,6300,10.75,0,0.12,0,10
23,25000,2,4.0,2,0,5000,9.32,0,0.2,0,2
32,42000,0,0.0,1,3,2000,15.62,1,0.05,0,6
26,52000,0,10.0,4,4,6000,15.68,0,0.12,0,3
23,34000,2,3.0,3,2,12000,14.27,1,0.35,0,4
23,35000,0,2.0,4,1,4000,12.18,1,0.11,0,4
33,60000,2,3.0,5,0,5000,5.42,0,0.08,0,7
21,44500,1,6.0,1,3,5000,13.87,0,0.11,1,3
23,72000,0,5.0,5,3,3000,16.89,1,0.04,1,4
25,42000,0,2.0,3,3,10000,14.91,1,0.24,0,2
22,60000,2,2.0,1,0,1000,9.63,0,0.02,0,3
29,74100,0,3.0,4,2,4500,13.61,0,0.06,1,6
36,75996,0,6.0,2,0,16000,8.94,0,0.21,0,12
27,57240,1,4.0,3,1,15000,11.99,0,0.26,0,6
24,39000,2,1.0,1,3,12000,14.11,1,0.31,0,2
22,36000,0,4.0,2,1,4200,9.91,1,0.12,0,2
24,46000,2,8.0,0,2,29100,12.99,1,0.63,1,2
24,51600,0,4.0,4,2,1500,12.61,0,0.03,1,2
29,88000,2,6.0,5,4,16000,16.45,1,0.18,0,8
24,66000,0,3.0,1,1,25000,9.91,1,0.38,0,2
24,103044,2,8.0,2,3,11600,15.05,1,0.1,1,2
28,10000,0,12.0,1,1,3000,10.99,1,0.3,0,8
21,44304,0,5.0,1,2,2000,13.85,0,0.05,0,4
28,225000,2,2.0,3,0,30000,8.49,0,0.13,0,6
48,32304,2,22.0,2,1,15000,9.63,0,0.46,0,17
27,76000,2,2.0,5,1,10000,10.99,0,0.13,0,9
25,30000,0,6.0,5,1,8000,10.74,0,0.27,0,3
22,84000,2,6.0,5,0,7200,5.79,0,0.09,0,2
22,50000,0,1.0,0,0,7500,8.32,0,0.15,0,4
24,30000,1,1.0,2,4,15000,15.68,1,0.5,0,3
22,60000,0,4.0,0,1,9800,10.99,0,0.16,0,3
21,44000,2,5.0,3,3,7500,12.92,1,0.17,0,4
27,31500,0,10.0,5,2,6000,12.84,1,0.19,0,8
25,34000,0,4.0,0,0,10000,6.62,1,0.29,0,4
25,74500,0,3.0,2,1,6000,9.99,0,0.08,0,4
22,54996,2,6.0,5,1,25000,12.42,0,0.45,0,2
37,65000,2,12.0,0,1,11000,9.91,0,0.17,0,16
29,173000,2,7.0,5,3,28000,17.49,1,0.16,1,10
29,19200,0,1.0,5,0,2000,5.99,1,0.1,0,6
30,11292,0,4.0,2,0,2100,6.76,1,0.19,0,6
26,36000,2,10.0,4,2,5000,12.29,1,0.14,1,3
28,61000,0,9.0,0,1,25000,9.91,1,0.41,0,7
31,110000,2,4.0,5,1,6000,11.99,0,0.05,0,7
26,113050,2,4.0,2,1,9000,12.53,1,0.07,0,4
27,37200,0,4.0,1,3,4000,17.27,1,0.11,0,9
22,75000,2,6.0,0,3,8000,15.99,1,0.11,0,4
30,54400,2,3.0,2,0,23500,6.91,1,0.37,0,7
27,12240,0,0.0,3,1,3250,10.36,1,0.27,0,9
24,14400,0,4.0,2,3,3825,10.99,1,0.27,0,2
22,94200,2,6.0,0,1,20000,8.88,0,0.21,0,2
31,30000,2,5.0,2,3,4000,15.62,1,0.13,1,7
21,28800,0,1.0,1,0,3175,6.03,0,0.11,0,4
32,120000,2,0.0,4,0,6600,7.49,0,0.06,0,7
27,30000,0,2.0,1,1,2000,11.49,0,0.07,0,8
21,74880,2,5.0,0,0,8500,7.14,0,0.11,0,2
22,93000,0,1.0,4,3,3600,16.77,1,0.04,1,3
22,65004,2,5.0,3,0,12500,6.03,0,0.19,0,4
28,24000,0,0.0,0,2,10000,12.87,1,0.42,1,10
37,145124,2,21.0,0,1,11375,10.99,1,0.08,0,11
27,40800,2,3.0,5,0,2000,7.29,1,0.05,0,5
26,29000,0,2.0,2,0,1000,7.74,0,0.03,0,4
34,135000,0,6.0,4,4,20000,17.74,0,0.15,1,8
27,36000,0,0.0,0,3,7500,13.55,1,0.21,1,7
24,42494,0,7.0,3,1,16000,11.71,1,0.38,0,3
24,66000,2,8.0,2,0,15000,6.54,0,0.23,0,4
24,35400,0,8.0,3,0,12000,7.29,1,0.34,0,4
23,44000,0,2.0,0,2,6000,14.22,0,0.14,1,3
23,55200,2,1.0,0,4,15250,15.68,1,0.28,0,2
23,31785,2,7.0,2,3,6000,14.96,1,0.19,0,2
34,36500,0,4.0,5,3,6500,15.65,1,0.18,0,10
25,59000,0,0.0,2,3,5000,15.62,1,0.08,1,3
29,29780,0,2.0,0,3,1500,12.86,1,0.05,1,10
21,46000,0,2.0,3,3,5200,17.27,1,0.11,1,4
24,44000,0,0.0,0,0,2000,8.0,1,0.05,0,4
26,54000,0,3.0,2,3,16800,12.67,1,0.31,1,3
26,36000,0,4.0,2,0,11200,10.99,1,0.31,0,3
28,18000,0,0.0,2,0,2250,8.49,0,0.13,0,9
25,69996,0,9.0,1,3,25000,15.21,1,0.36,0,3
22,65000,0,0.0,3,1,8000,10.59,0,0.12,0,2
23,45000,0,7.0,1,1,6000,11.49,0,0.13,0,3
25,144996,2,9.0,5,3,17600,14.84,1,0.12,0,3
28,54000,2,3.0,3,1,10000,9.99,0,0.19,0,9
41,38200,0,4.0,2,4,8875,19.03,0,0.23,0,11
32,44400,0,13.0,2,0,15000,7.88,1,0.34,0,9
21,35760,2,5.0,4,4,2400,10.99,1,0.07,0,3
23,20004,2,6.0,0,0,7125,6.99,0,0.36,0,2
25,18000,0,3.0,1,2,8500,10.28,1,0.47,1,4
23,40800,2,1.0,1,1,16000,10.99,0,0.39,0,4
35,38420,0,0.0,1,2,2575,15.96,1,0.07,1,7
26,21000,1,4.0,1,2,8000,13.79,0,0.38,1,3
41,34800,0,4.0,5,1,5000,11.99,0,0.14,0,14
23,33359,0,2.0,2,0,9000,10.99,1,0.27,0,4
31,10200,0,4.0,2,3,1000,10.99,1,0.1,1,10
29,61000,0,2.0,0,3,15000,14.96,1,0.25,1,8
26,34000,0,10.0,5,3,6925,15.99,1,0.2,0,3
22,69108,0,2.0,0,4,5400,15.95,1,0.08,1,2
24,35004,2,5.0,1,0,7000,5.42,0,0.2,0,3
21,47580,2,5.0,1,0,14000,6.03,0,0.29,0,2
27,34000,0,3.0,3,2,10000,13.49,1,0.29,0,10
50,39204,0,4.0,3,0,10000,5.99,0,0.26,0,12
33,39000,0,4.0,5,4,15000,17.56,1,0.38,1,5
23,38400,2,7.0,3,0,2000,10.99,0,0.05,0,2
25,73000,0,2.0,0,3,7200,14.96,1,0.1,0,3
22,33000,0,3.0,4,1,6000,10.99,1,0.18,0,4
24,60000,2,4.0,1,0,4000,7.9,0,0.07,0,3
32,40277,0,5.0,2,1,15000,11.71,1,0.37,0,8
23,36000,1,2.0,3,2,5000,12.87,0,0.14,1,3
21,25000,0,5.0,3,0,5600,7.29,0,0.22,0,2
23,18000,0,1.0,0,0,7000,7.88,1,0.39,0,4
23,36000,0,7.0,0,1,12250,10.99,1,0.34,0,3
25,69000,0,3.0,4,3,10000,14.09,1,0.14,1,2
32,28672,1,5.0,1,2,4650,13.22,0,0.16,1,5
27,120000,2,0.0,4,2,10000,12.61,1,0.08,0,6
34,54000,2,18.0,4,0,4000,6.39,0,0.07,0,5
22,42000,0,1.0,0,3,20000,12.99,1,0.48,0,3
24,44000,0,0.0,0,0,2000,8.0,1,0.05,0,3
28,80748,2,5.0,2,0,5000,7.51,0,0.06,0,9
22,39868,2,2.0,5,3,2400,16.02,1,0.06,1,4
22,65000,1,6.0,3,1,7000,11.49,0,0.11,0,4
31,14400,0,0.0,5,2,4200,14.17,1,0.29,1,8
31,47400,0,3.0,2,1,4500,10.36,0,0.09,0,5
24,40000,0,4.0,1,3,3000,17.27,1,0.07,0,2
25,52000,0,9.0,2,2,17000,12.98,1,0.33,1,2
23,51000,2,7.0,3,0,10000,6.03,0,0.2,0,3
25,37818,0,5.0,5,2,15000,13.48,1,0.4,0,3
29,110000,0,4.0,4,4,24000,18.39,0,0.22,1,8
27,38000,0,5.0,1,0,8500,6.99,0,0.22,0,10
44,80000,2,28.0,4,3,25000,15.33,0,0.31,0,11
32,61900,0,4.0,4,2,1500,13.23,0,0.02,1,7
38,35000,0,22.0,1,0,11100,6.62,1,0.32,0,14
23,32500,1,2.0,3,2,5000,13.99,0,0.15,1,3
25,44000,2,3.0,3,0,3600,9.32,0,0.08,0,2
25,50000,1,9.0,0,4,9175,19.42,0,0.18,0,4
26,37800,2,10.0,4,3,7000,14.96,1,0.19,0,4
21,18000,1,3.0,4,3,4900,14.54,1,0.27,1,4
23,83000,0,7.0,5,2,20000,10.99,1,0.24,0,2
25,86000,2,9.0,4,1,5000,10.36,1,0.06,0,2
22,31500,0,1.0,3,3,6800,14.11,1,0.22,0,2
26,19200,1,7.0,0,0,4500,7.88,1,0.23,0,3
34,30000,0,5.0,3,0,4200,5.79,0,0.14,0,5
25,31500,0,8.0,5,0,14850,8.9,1,0.47,0,3
25,95950,0,2.0,4,1,17500,11.71,0,0.18,0,2
25,33772,0,3.0,4,3,3600,16.02,1,0.11,1,2
30,37200,1,4.0,3,0,10000,6.03,0,0.27,0,10
35,85000,2,2.0,1,1,8400,11.99,0,0.1,0,9
26,54000,0,3.0,2,3,16800,12.67,1,0.31,1,3
25,85000,0,5.0,5,1,12000,12.42,0,0.14,0,4
21,8000,0,1.0,5,0,2800,7.4,1,0.35,0,2
36,32004,0,3.0,3,1,5000,10.62,0,0.16,0,15
29,47000,0,8.0,1,3,6000,17.49,1,0.13,0,7
22,37000,0,2.0,4,3,2500,17.49,1,0.07,0,3
22,22800,2,4.0,0,2,8300,12.61,1,0.36,1,2
41,58650,2,15.0,2,1,12000,11.14,1,0.17,0,16
24,70000,2,2.0,2,1,8950,11.89,0,0.13,0,2
21,35000,1,2.0,3,3,7000,14.59,0,0.2,0,3
24,31000,0,2.0,3,2,10000,14.65,1,0.32,0,2
39,50000,0,8.0,0,1,12000,11.71,0,0.24,0,15
24,32500,0,4.0,2,2,14000,14.17,1,0.43,0,2
25,34000,0,4.0,4,0,4000,10.99,1,0.12,0,2
28,148000,2,0.0,4,3,15000,15.65,1,0.1,1,5
23,60000,0,0.0,1,2,11200,10.78,0,0.19,0,3
43,27036,0,1.0,0,3,13750,15.31,1,0.51,1,15
31,56000,0,4.0,2,0,7000,7.29,0,0.13,0,8
39,49993,2,10.0,5,3,12600,16.89,1,0.25,0,15
25,52000,0,9.0,2,2,17000,12.98,1,0.33,1,2
24,46000,2,2.0,5,1,10075,12.42,0,0.22,0,2
27,80000,0,1.0,3,1,18000,10.39,0,0.23,0,8
25,73000,0,1.0,1,0,12000,7.49,0,0.16,0,3
25,17400,0,0.0,1,1,3000,11.83,1,0.17,0,4
30,126132,2,1.0,3,3,14400,14.54,0,0.11,1,7
23,76800,2,0.0,1,5,7200,20.89,1,0.09,0,2
26,19200,2,5.0,3,0,4000,7.51,1,0.21,0,4
28,30000,0,13.0,0,1,14800,11.14,1,0.49,0,5
21,12000,0,4.0,3,1,3200,11.49,1,0.27,0,2
29,52000,0,13.0,0,3,7000,16.77,0,0.13,0,5
22,32400,0,4.0,3,3,4000,10.99,1,0.12,1,2
30,70000,0,0.0,2,0,5850,5.79,0,0.08,0,5
25,9600,0,4.0,2,3,2100,15.99,1,0.22,0,2
37,12360,0,3.0,3,1,4000,9.99,1,0.32,0,13
24,60000,0,0.0,3,3,24000,14.96,1,0.4,0,4
27,50000,2,0.0,0,0,4000,10.99,0,0.08,0,9
24,62000,0,4.0,4,2,2000,13.49,0,0.03,1,3
22,35000,0,6.0,5,1,12000,11.71,1,0.34,0,4
27,30000,0,2.0,1,0,8600,7.51,0,0.29,0,8
27,65000,0,11.0,3,1,20000,10.99,1,0.31,0,5
25,24000,0,0.0,0,1,2000,10.38,0,0.08,0,4
24,40800,2,0.0,2,1,8000,11.99,0,0.2,0,4
23,65500,0,4.0,2,2,35000,15.23,1,0.53,0,2
29,40000,3,2.0,5,4,15000,16.63,1,0.38,1,10
32,75000,2,0.0,1,1,10000,11.89,0,0.13,0,5
22,74476,2,6.0,1,0,5000,8.49,1,0.07,0,2
28,78000,0,0.0,0,3,25000,10.99,1,0.32,1,5
29,113000,0,1.0,1,3,25000,15.31,1,0.22,0,6
25,54000,0,1.0,5,3,20000,14.11,1,0.37,0,4
31,201996,2,11.0,1,2,20000,10.99,0,0.1,0,10
30,45000,2,5.0,1,1,3250,10.62,0,0.07,0,6
23,46000,2,4.0,2,0,3000,7.88,0,0.07,0,3
26,50000,2,2.0,0,3,20000,13.3,0,0.4,0,3
22,16000,0,4.0,3,1,6250,9.91,1,0.39,0,2
22,12996,0,2.0,2,0,3500,8.59,1,0.27,0,4
25,37560,0,2.0,5,5,12500,18.62,1,0.33,0,3
22,56400,0,2.0,4,3,25000,14.96,1,0.44,1,3
24,150000,2,9.0,2,0,24000,7.49,0,0.16,0,3
46,39000,0,2.0,5,1,15000,10.99,1,0.38,0,12
34,38000,1,1.0,4,0,10000,8.94,0,0.26,0,9
25,5000,0,0.0,1,1,1000,9.64,1,0.2,0,4
27,98000,2,11.0,0,1,17000,8.88,0,0.17,0,5
30,56004,2,9.0,4,0,9600,5.99,0,0.17,0,6
25,84000,2,9.0,3,1,5000,10.99,0,0.06,0,2
31,96000,1,3.0,3,1,10000,9.99,0,0.1,0,5
29,30000,0,4.0,3,2,7200,15.27,0,0.24,1,8
22,41800,2,3.0,3,0,3100,6.76,0,0.07,0,4
21,110000,2,5.0,5,0,10000,6.54,0,0.09,0,2
33,30000,0,2.0,3,4,6000,19.42,1,0.2,0,10
34,128000,1,0.0,5,4,25000,17.39,1,0.2,0,5
25,106000,2,3.0,5,0,12000,6.54,0,0.11,0,2
25,40000,0,2.0,2,2,18000,13.11,1,0.45,1,3
23,39000,0,2.0,5,3,1200,15.95,1,0.03,0,2
32,39000,2,7.0,4,3,2800,12.17,1,0.07,1,6
33,65600,0,4.0,0,2,10600,12.99,0,0.16,0,7
33,105000,2,4.0,4,1,26375,9.91,0,0.25,0,9
31,24000,0,0.0,5,1,5000,10.99,1,0.21,0,6
22,48000,0,6.0,5,0,16500,8.9,1,0.34,0,3
22,35000,2,7.0,0,1,3500,11.49,0,0.1,0,3
25,83800,0,2.0,5,3,25000,15.95,1,0.3,1,3
54,33600,0,0.0,5,1,1000,10.65,1,0.03,0,29
32,100000,2,4.0,0,0,6000,7.14,0,0.06,0,10
31,114237,0,15.0,4,2,17500,14.72,0,0.15,1,6
24,60000,0,7.0,4,2,15000,13.85,0,0.25,1,2
25,49000,2,8.0,2,1,18200,11.99,1,0.37,0,4
24,63000,2,8.0,0,2,11400,13.79,0,0.18,0,4
29,15889,0,4.0,4,0,2500,6.62,1,0.16,0,9
25,59796,2,4.0,4,1,7000,9.63,0,0.12,0,2
27,83300,2,3.0,2,3,12000,15.21,1,0.12,0,6
21,112800,2,2.0,1,2,16000,13.48,1,0.14,1,2
28,215662,2,12.0,4,1,21000,11.99,0,0.1,0,6
22,42000,0,0.0,3,3,16000,16.0,1,0.38,0,3
21,12000,0,5.0,1,0,3000,8.9,1,0.25,0,4
27,37000,1,5.0,4,1,8000,10.99,0,0.22,0,10
29,51996,0,13.0,3,3,20000,10.99,1,0.38,1,5
29,26400,0,2.0,3,1,6500,10.38,0,0.25,0,10
23,73000,3,1.0,0,5,25000,17.9,1,0.34,0,2
21,118000,1,5.0,3,0,14000,7.88,0,0.12,0,3
33,48000,0,11.0,5,1,25000,9.99,1,0.52,0,10
33,53004,0,0.0,1,2,20000,13.04,1,0.38,1,9
25,36000,0,0.0,3,2,12500,11.72,1,0.35,0,4
55,48000,0,1.0,1,1,5500,10.62,1,0.11,0,22
34,51600,2,2.0,3,4,12000,17.88,1,0.23,0,8
27,30000,0,5.0,2,0,16000,7.9,1,0.53,0,8
36,105859,1,20.0,3,1,12000,11.99,0,0.11,0,15
24,43200,2,4.0,3,0,6350,7.49,0,0.15,0,4
26,89028,0,0.0,5,0,30000,6.62,1,0.34,0,3
22,34000,0,2.0,4,3,11000,15.99,1,0.32,0,3
32,106000,0,14.0,5,4,25000,16.63,1,0.24,1,7
30,68000,2,11.0,1,1,6000,10.59,0,0.09,0,7
29,37920,0,2.0,2,2,12000,13.48,1,0.32,0,8
23,51000,1,7.0,0,0,6000,5.42,0,0.12,0,4
32,44400,2,3.0,1,0,15000,8.9,1,0.34,0,5
33,33000,2,3.0,1,1,4000,12.69,0,0.12,0,8
22,19000,0,5.0,3,2,3000,13.06,1,0.16,0,2
21,192000,2,0.0,1,0,20000,6.54,0,0.1,0,2
23,21600,0,5.0,3,0,7000,6.62,1,0.32,0,2
35,93000,0,0.0,1,1,12000,9.99,0,0.13,0,5
24,65000,0,8.0,3,4,15000,16.32,1,0.23,1,4
21,25000,0,1.0,0,0,10000,10.99,1,0.4,0,4
23,48000,0,3.0,5,0,8000,8.49,0,0.17,0,2
22,44000,0,3.0,4,2,3600,13.43,1,0.08,1,2
24,45000,0,1.0,1,0,10000,6.54,0,0.22,0,3
25,76800,2,9.0,5,3,15000,14.96,1,0.2,0,2
26,44000,0,5.0,2,2,4600,13.99,1,0.1,0,3
26,73000,2,3.0,5,3,10000,14.09,1,0.14,0,3
28,32000,2,4.0,4,3,8575,17.58,1,0.27,0,7
25,30200,2,9.0,4,1,15000,10.2,0,0.5,0,2
22,20796,0,1.0,5,3,10775,15.37,1,0.52,1,2
25,62500,0,6.0,5,1,4000,10.37,0,0.06,0,3
27,48000,0,2.0,3,2,16000,14.22,1,0.33,0,5
25,221004,2,6.0,5,3,11900,14.42,1,0.05,1,3
26,59000,2,4.0,1,1,9800,11.49,1,0.17,0,4
25,56950,0,9.0,2,2,5000,13.92,1,0.07,0,4
40,30000,1,4.0,4,2,5000,13.43,0,0.17,1,11
22,52000,2,6.0,1,3,10000,13.87,1,0.19,1,2
25,28800,1,3.0,3,2,6000,10.99,0,0.21,1,3
39,55059,0,16.0,5,1,24000,12.53,1,0.44,0,15
25,20000,0,1.0,2,0,12000,8.07,1,0.6,0,2
25,72000,2,2.0,2,0,5000,6.03,0,0.07,0,3
40,54000,0,7.0,0,1,12000,10.62,0,0.22,0,17
26,16120,0,2.0,0,1,5000,11.58,1,0.31,0,3
22,49464,0,5.0,0,1,25000,11.83,1,0.51,0,3
38,45000,0,6.0,1,1,6000,11.71,0,0.13,0,12
40,233000,2,6.0,3,1,15000,11.83,0,0.06,0,12
22,75000,0,6.0,0,2,12000,13.49,0,0.16,0,2
29,50004,2,5.0,0,0,10000,5.99,0,0.2,0,5
21,47000,2,5.0,0,0,7000,7.14,0,0.15,0,3
24,62000,2,7.0,0,0,6200,10.99,0,0.1,0,3
31,80000,0,3.0,3,0,10000,7.66,0,0.13,0,7
22,33996,0,6.0,3,3,15000,14.96,1,0.44,1,4
24,45000,0,2.0,0,0,10000,6.62,0,0.22,0,3
22,48000,1,6.0,3,0,4800,8.49,0,0.1,0,4
35,39000,0,8.0,5,0,4500,6.62,0,0.12,0,6
29,67000,2,13.0,4,0,10000,7.14,0,0.15,0,6
24,68000,0,5.0,0,3,25000,14.09,1,0.37,1,3
24,83000,0,8.0,0,0,35000,8.9,1,0.42,0,2
27,30000,0,8.0,5,1,11000,9.91,1,0.37,0,10
23,49000,2,7.0,0,6,15000,19.82,1,0.31,0,2
24,39600,0,4.0,3,0,12000,8.9,0,0.3,0,4
30,25056,2,3.0,4,1,2000,12.42,0,0.08,0,7
43,57000,0,3.0,1,1,6000,10.75,0,0.11,0,13
31,17000,0,3.0,3,1,4575,11.48,1,0.27,0,7
